Name,RA,DEC,l,b,extinct,eff_B-V,t,type,v,e_v,dist_Hf,bt,e_bt,Bmagt,it,e_it,ut,vt,modbest,e_modbest,dist_Mpc,logd25,hl_names(pgc),appDiam_arcsec,appDiam_kpc,est_vt,est_Vmagt,Sn,Ngc,sigma_G,mu_g,vis_GCs,pc_vis_GCs
NGC4290,185.1980055,58.0924737,130.6985523,58.5713598,0.061,,2.5,Sb,3021.2,5.0,43.1599993024554,12.758,0.339,-20.627,11.934,0.091,14.648,,33.385,0.331,47.533485852663,1.341,"2MASXJ12204750+5805325,CGCG293-012,IRAS12183+5822,KPG329B,MCG+10-18-029,NGC4290,NIBLES1621,PGC039859,SDSSJ122047.51+580533.0,SDSSJ122047.51+580533.1,SDSSJ122047.52+580533.0,UGC07402,UZC121824+58220",131.5682961210269,30.319733073123448,12.113601603648636,-21.271398396351362,1.9435075540244497,626,3.2027,26.185,59,9.556
NGC5529,213.89202,36.226669,65.1768492,69.9823118,0.044,0.955,5.1,SABc,2875.8,4.4,41.0828578404018,12.759,0.113,-20.512,11.715,0.217,15.153,11.909,33.271,0.247,45.1024342101289,1.763,"2MASXJ14153422+3613371,2MFGC11577,CGCG191-069,EGISJ141534.1+361336,EONJ213.892+36.227,FGC1735,IRAS14134+3627,KUG1413+364A,MCG+06-31-085,NGC5529,NIBLES2078,PGC050942,RFGC2747,SDSSJ141534.06+361335.3,SDSSJ141534.06+361335.7,SDSSJ141534.07+361335.6,UGC09127,UZC141324+36270",347.6572178561285,76.01961940238279,11.909,-21.362000000000002,2.042201948345223,715,3.1912000000000003,26.071,72,10.106
NGC0681,27.2951475,-10.4265532,164.834429,-68.4628006,0.149,0.915,2.0,SABa,1748.1,3.4,24.9728567940848,12.769,0.07,-20.467,11.476,0.116,14.855,11.865,33.236,0.118,44.3812992782714,1.399,"2MASXJ01491084-1025355,6dFJ0149108-102535,AGC410359,HIPASSJ0149-10A,IRAS01467-1040,LGG033:[G93]002,MCG-02-05-052,NGC0681,NIBLES0263,PGC006671,SDSSJ014910.82-102535.1,SDSSJ014910.84-102535.3,SDSSJ014910.84-102535.9",150.36655518192686,32.35383165816695,11.865,-21.370999999999995,2.0524617796401117,725,3.1867,26.035999999999998,74,10.268
NGC2749,136.338846,18.3130986,209.9791656,37.5432797,0.143,1.0,-4.8,E,4185.2,18.6,59.78857421875,12.774,0.14,-21.157,,,,11.844,33.931,0.259,61.1223370178007,1.284,"2MASXJ09052131+1818472,CGCG090-069,LGG166:[G93]005,MCG+03-23-036,NGC2749,PGC025508,SDSSJ090521.33+181847.1,UGC04763,UZC090230+18300",115.38550373460953,34.1920909811917,11.844,-22.086999999999996,3.1530260993285992,2155,3.2557,26.730999999999998,157,7.322
NGC4653,190.96221450000002,-0.5612163,298.8546039,62.2504297,0.105,,5.9,SABc,2622.6,3.1,37.4657156808036,12.775,0.09,-20.165,12.17,0.515,14.815,12.356,32.94,0.406,38.7257400010711,1.367,"2DFGRSN253Z099,2MASXJ12435092-0033406,6dFJ1243509-003341,CGCG015-009,EVCC1104,HIPASSJ1243-00,HIPEQJ1243-00,IRAS12412-0017,MCG+00-33-006,NGC4653,PGC042847,PGC3295371,SDSSJ124350.90-003340.3,SDSSJ124350.90-003340.4,SDSSJ124350.91-003340.4,UGC07900,UZC124118-00160,[FN2007]1220",139.68547545990046,26.22560009980415,12.356,-20.583999999999996,1.4465134568750955,247,3.1565000000000003,25.74,29,11.798
NGC4874,194.898729,27.9592823,58.0837608,88.0101232,0.039,1.005,-3.6,E,7168.0,2.3,102.4,12.777,0.213,-22.307,11.658,0.419,14.746,11.827,35.084,0.119,103.94411998508,1.359,"2MASXJ12593570+2757338,ABELL1367:[GP82]3329,ABELL1656:[PL95]G2,CGCG160-231,DRCG27-129,GIN765,MCG+05-31-070,NFPJ125935.7+275734,NGC4874,NIBLES1770,PGC044628,SDSSJ125935.70+275733.3,SDSSJ125935.71+275733.3,UGC08103,UZC125712+28140,[IBG2003]J125935+275733,[MO2001]J125935.7+275732.3,[RGD2016]J125935.70+275733.4",137.1359282025258,69.10757217825932,11.827,-23.257000000000005,6.360785844937823,12773,3.3707000000000003,27.884000000000004,515,4.038
NGC5430,210.190584,59.3283982,107.3094638,55.6474197,0.066,,3.1,SBb,2993.4,33.8,42.7628557477679,12.777,0.364,-20.461,11.384,0.391,15.005,,33.238,0.241,44.4221723207925,1.339,"2MASXJ14004582+5919431,CGCG295-032,IRAS13591+5934,MCG+10-20-062,MRK0799,NGC5430,NIBLES2005,PGC049881,SBS1359+595,SDSSJ140045.72+591941.8,SDSSJ140045.73+591941.9,SDSSJ140045.74+591942.0,SDSSJ140045.74+591942.7,SDSSJ140045.75+591942.5,SDSSJ140045.76+591942.5,UGC08937,UZC135906+59330",130.9637947105801,28.204960882448706,12.131851267284416,-21.10614873271558,1.7844636651818746,494,3.1860999999999997,26.038,50,10.311
NGC5444,210.850572,35.1320778,64.8713917,72.6825427,0.037,0.99,-4.1,E,3992.7,14.9,57.0385707310268,12.785,0.083,-21.166,,,,11.855,33.951,0.256,61.6879080432678,1.395,"2MASXJ14032415+3507554,CGCG191-041,LGG370:[G93]003,MCG+06-31-054,NGC5444,PGC050080,SDSSJ140324.12+350755.5,UGC08974,UZC140112+35230",148.98798631773423,44.55800644568894,11.855,-22.096,3.1706639271254744,2185,3.2565999999999997,26.751,157,7.218
NGC7252,335.1862365,-24.6782126,28.4388705,-56.1478894,0.131,0.69,-1.9,S0,4723.5,20.9,67.4785714285714,12.788,0.085,-21.363,11.065,0.075,12.988,12.128,34.151,0.234,67.6394699000227,1.267,"2MASXJ22204475-2440420,2MIG3028,6dFJ2220448-244042,ARP226,ESO533-015,ESOLV5330150,IRAS22179-2455,LGG457:[G93]007,MCG-04-52-036,NGC7252,PGC068612",110.95611713868466,36.38529535027976,12.128,-22.023000000000003,3.030471394738811,1953,3.2763,26.951000000000004,127,6.539
NGC0050,3.6858090000000003,-7.3451412,97.510361,-68.3866682,0.159,,-3.1,E-S0,5598.9,61.9,79.9842843191964,12.79,0.413,-21.731,10.801,0.078,,,34.521,0.198,80.2047300985074,1.31,"2MASXJ00144455-0720423,2MASXJ00144460-0720430,6dFJ0014446-072042,MCG-01-01-058,NGC0050,PGC000983",122.50427668017178,47.634947504647194,12.14433787924574,-22.37666212075426,3.772011800482346,3366,3.3131000000000004,27.321,181,5.404
NGC2713,134.335431,2.9213206,225.6620589,29.1655712,0.184,1.05,2.6,SBb,3900.0,6.4,55.7142857142857,12.792,0.065,-21.177,10.95,0.402,14.637,11.822,33.969,0.226,62.2014278293119,1.527,"2MASXJ08572051+0255171,AGC004691,CGCG033-028,GAMA423187,GAMAJ085720.50+025516.7,IRAS08547+0306,LAMOSTJ085720.51+025516.7,MCG+01-23-006,NGC2713,NIBLES0765,PGC025161,SDSSJ085720.50+025516.7,SDSSJ085720.51+025516.7,UGC04691,UZC085442+03060",201.9069416252944,60.88720848298472,11.822,-22.147000000000002,3.272509479878863,2364,3.2577,26.769000000000002,168,7.123
NGC3549,167.7370065,53.3877762,151.3383829,57.8425729,0.055,0.79,5.1,SBc,2849.1,2.4,40.7014299665179,12.792,0.03,-20.323,11.569,0.329,14.478,12.142,33.115,0.214,41.9759308449097,1.421,"2MASXJ11105690+5323155,CGCG267-047,IRAS11080+5339,MCG+09-18-097,NGC3549,NIBLES1182,PGC033964,SDSSJ111056.86+532316.1,SDSSJ111056.87+532315.9,SDSSJ111056.87+532316.0,SDSSJ111056.88+532315.9,UGC06215,UZC110800+53400",158.1798831495228,32.190375663056095,12.142,-20.973000000000003,1.6752762836506463,410,3.1723,25.915000000000003,44,10.867
NGC2832,139.94495999999998,33.7496108,191.0930221,44.3912707,0.075,1.03,-4.3,E,6898.9,5.8,98.555712890625,12.793,0.206,-22.249,,,13.303,11.793,35.042,0.155,101.952989159259,1.505,"2MASXJ09194687+3344594,ABELL0779:[HO98]201,ABELL0779:[PL95]BCG,ARP315:,CGCG181-024:,MCG+06-21-015,NGC2832,NRGb032.037,PGC026377,SDSSJ091946.86+334459.0,UGC04942:,UZC091648+33580,[MO2001]J091946.6+334457.5",191.93370658148382,94.86929487018361,11.793,-23.249000000000002,6.33207735542112,12622,3.3648999999999996,27.842000000000002,519,4.118
NGC0945,37.1554995,-10.5391667,181.6469481,-61.7489457,0.11,0.805,4.8,SBc,4484.9,3.1,64.0699986049107,12.795,0.064,-21.198,10.995,0.084,12.875,12.121,33.993,0.251,62.8926661999265,1.32,"2MASXJ02283732-1032211,6dFJ0228373-103221,AGC420109,IRAS02261-1045,LGG063:[G93]001,MCG-02-07-013,NGC0945,PGC009426",125.35776785124239,38.22308316503559,12.121,-21.872,2.7609120284589608,1548,3.2598000000000003,26.793000000000003,108,7.007
NGC3842,176.0090535,19.9497354,234.2909939,72.9878606,0.093,0.995,-4.9,E,6234.7,2.1,89.0671456473214,12.799,0.107,-22.026,11.585,0.152,14.986,11.839,34.825,0.171,92.2571751297156,1.33,"2MASXJ11440217+1956593,ABELL1367:[GP82]0899,ABELL1367:[PL95]BCG,CGCG097-095,MCG+03-30-072,NFPJ114402.2+195660,NGC3842,PGC036487,SDSSJ114402.15+195659.3,SDSSJ114402.16+195659.4,UGC06704,UZC114124+20130,[IBG2003]J114402+195658,[MO2001]J114402.2+195658.1,[RGD2016]J114402.16+195659.4",128.27772537013394,57.375417907614036,11.839,-22.986000000000004,5.443305721064348,8516,3.3426,27.625000000000004,391,4.603
NGC6411,263.886708,60.8133611,89.7306066,32.628905,0.236,0.985,-4.8,E,3748.0,71.9,53.5428571428571,12.801,0.084,-21.06,,,13.241,11.861,33.861,0.033,59.1834137748296,1.245,"2MASXJ17353281+6048481,2MIG2406,CGCG300-052,MCG+10-25-068,NGC6411,PGC060536,UGC10916,UZC173500+60500",105.47541683752159,30.263957713464087,11.861,-21.999999999999996,2.9876482244443423,1885,3.2459999999999996,26.660999999999998,141,7.514
NGC5908,229.1799795,55.4095087,90.2479998,51.4873805,0.065,1.03,3.0,SBb,3332.8,9.2,47.6114292689732,12.805,0.117,-20.809,10.711,0.211,13.135,11.895,33.614,0.299,52.8201563759661,1.528,"2MASXJ15164322+5524332,CGCG274-039,EGISJ151643.2+552434,EONJ229.180+55.409,IRAS15153+5535,LGG395:[G93]004,MCG+09-25-041,NGC5908,NIBLES2296,PGC054522,SDSSJ151643.19+552434.4,UGC09805,UZC151518+55350",202.37238519532133,51.82333906476678,11.895,-21.718999999999998,2.515031648364129,1225,3.2209000000000003,26.413999999999998,104,8.51
NGC5105,200.45456249999998,-13.2067778,314.2421196,48.9966727,0.222,1.06,5.0,Sc,2904.3,2.5,41.4900006975446,12.806,0.075,-20.029,12.043,0.132,,11.806,32.835,0.228,36.8977443003353,1.286,"2MASXIJ1321499-131230,2MASXJ13214910-1312244,6dFJ1321491-131224,AGC530120,HIPASSJ1321-13,IRAS13191-1256,LCSB_L572O,LGG343:[G93]003,MCG-02-34-039,NGC5105,PGC046664",115.91809902101545,20.736025876704122,11.806,-21.029000000000003,1.7191870200155108,443,3.1429,25.635,54,12.254
NGC3052,148.617114,-18.6391938,254.8706296,27.284341,0.201,0.655,5.0,SABc,3777.6,2.5,53.9657156808036,12.807,0.068,-20.807,11.247,0.097,,12.356,33.614,0.298,52.8201563759661,1.331,"2MASXJ09542791-1838202,2MASXJ09542870-1838247,6dFJ0954279-183820,AGC026697,ESO566-026,ESOLV5660260,IRAS09521-1824,LGG186:[G93]002,MCG-03-25-030,NGC3052,PGC028570",128.57343606720352,32.92497029968715,12.356,-21.257999999999996,1.929613533692418,614,3.2207,26.413999999999998,52,8.476
NGC1417,55.4892495,-4.7048517,191.765044,-43.6300037,0.238,0.79,3.2,SABb,4123.2,2.2,58.9028599330357,12.807,0.055,-20.993,10.981,0.093,12.947,12.082,33.8,0.274,57.5439735158325,1.403,"2MASXJ03415742-0442174,AGC430424,HIPASSJ0341-04B,IRAS03394-0451,LAMOSTJ034157.42-044217.5,LGG103:[G93]004,MCG-01-10-021,NGC1417,PGC013584",151.75787978676868,42.33753382914556,12.082,-21.717999999999996,2.5135125547051302,1223,3.2393,26.599999999999998,95,7.776
NGC2708,134.033592,-3.3601125,231.5529212,25.6693504,0.071,0.915,3.1,SABb,1997.8,4.2,28.5400006975446,12.809,0.102,-20.365,10.823,0.206,13.009,11.965,33.174,0.516,43.132035826739,1.474,"2MASXJ08560804-0321363,6dFJ0856081-032136,AGC480077,CGCG005-034,HIPASSJ0856-03,IRAS08535-0309,IRAS08536-0310,LGG164:[G93]003,MCG+00-23-015,NGC2708,NGC2727,PGC025097,UZC085336-03100",178.7109857657514,37.37022102964745,11.965,-21.209,1.8803170180449342,572,3.1765,25.974,60,10.551
NGC3329,161.16400050000001,76.8093611,131.692818,38.0793658,0.092,,2.9,Sb,1892.6,6.1,27.0371425083705,12.818,0.244,-20.164,,,,,32.982,0.287,39.4820495051349,1.281,"2MASXJ10443936+7648337,CGCG351-034,IRAS10405+7704,MCG+13-08-033,NGC3329,NGC3397,PGC032059,UGC05837,UZC104024+77050",114.59119551397426,21.93438176198252,12.171232120393205,-20.810767879606793,1.564049128105239,330,3.1564000000000005,25.782,37,11.464
NGC5375,209.233341,29.1644488,44.7881837,75.4318677,0.091,0.78,2.5,SBab,2375.9,3.4,33.9414271763393,12.818,0.116,-20.056,11.776,0.163,14.883,,32.874,0.418,37.5664459646117,1.37,"2MASXJ13565598+2909514,2MIG1919,AGC008865,CGCG162-035,IRAS13546+2924,KIG0605,KUG1354+294,MCG+05-33-027,NGC5375,NIBLES1982,PGC049604,SDSSJ135655.99+290951.6,SDSSJ135655.99+290951.7,SDSSJ135656.00+290951.7,SDSSJ135656.00+290951.8,UGC08865,UZC135430+29250,[WTK2001]J135655.91+290953.0",140.65372891919534,25.61685553615056,12.171232120393205,-20.702767879606796,1.5027217167489653,287,3.1456,25.674000000000003,34,12.083
NGC6701,280.80175049999997,60.6533611,90.3966581,24.4016513,0.181,,1.0,Sa,3971.4,5.1,56.7342843191964,12.821,0.324,-21.151,11.27,0.049,,,33.972,0.253,62.2873743959159,1.151,"2MASXJ18431242+6039121,2MIG2545,CGCG301-036,CGCG302-002,IRAS18425+6036,MCG+10-26-050,NGC6701,PGC062314,UGC11348,UZC184236+60370",84.9476267974249,25.65226594126848,12.174113646230433,-21.79788635376957,2.6384447804517777,1381,3.2550999999999997,26.772000000000002,98,7.097
NGC2693,134.24685,51.3473866,167.2155459,40.2119258,0.085,1.01,-4.8,E,4909.5,24.8,70.1357142857143,12.821,0.082,-21.514,,,13.431,11.861,34.335,0.214,73.6206787098167,1.301,"2MASXJ08565924+5120504,CGCG264-035,LAMOSTJ085659.23+512050.6,LGG168:[G93]001,MCG+09-15-055,NGC2693,PGC025144,SDSSJ085659.27+512050.7,UGC04674,UZC085318+51330",119.99171217796462,42.82777635611826,11.861,-22.474,4.0044772851501875,3909,3.2914000000000003,27.135,231,5.928
NGC5339,208.501125,-7.9306111,328.5184735,51.8057245,0.159,,1.3,Sa,2737.7,7.1,39.1099993024554,12.825,0.356,-20.211,11.265,0.075,,12.24,33.036,0.388,40.4762117853001,1.267,"2MASXJ13540027-0755502,AGC530377,IRAS13513-0741,MCG-01-35-018,MRK1363,NGC5339,PGC049388",110.95611713868466,21.77336579729943,12.24,-20.796,1.555074952358268,323,3.1611000000000002,25.836000000000002,36,11.146
NGC5135,201.433419,-29.8335001,311.7477135,32.4505342,0.26,0.755,2.4,Sab,4104.3,3.6,58.6328543526786,12.826,0.14,-21.019,10.867,0.1,12.956,12.59,33.845,0.269,58.748968278969,1.379,"2MASXJ13254405-2950012,6dFJ1325440-295001,AGC530150,ESO444-032,ESOLV4440320,FLASHJ132544.48-294959.3,HIPASSJ1326-29,IRAS13229-2934,LGG351:[G93]003,MCG-05-32-013,NGC5135,PGC046974",143.59894538432326,40.900249132315274,12.59,-21.255,1.9265270616225507,612,3.2419000000000002,26.645,46,7.63
NGC4705,192.354042,-5.195875,301.9906043,57.6721788,0.124,0.89,4.0,SABb,4293.2,2.1,61.3314313616071,12.83,0.47,-21.163,11.63,0.122,,12.6,33.993,0.251,62.8926661999265,1.469,"2MASXJ12492497-0511452,6dFJ1249250-051145,AGC520163,HIPASSJ1249-05,IRAS12468-0455,MCG-01-33-016,NGC4705,PGC043350",176.6652980279257,53.867362945632394,12.6,-21.393,2.077892219630371,749,3.2563000000000004,26.793000000000003,52,7.012
NGC4814,193.8413445,58.3441167,121.9378585,58.7766386,0.044,0.9,3.1,Sb,2492.8,4.3,35.6114292689732,12.83,0.07,-20.267,11.441,0.394,14.358,12.03,33.097,0.26,41.6293878188295,1.439,"2MASXJ12552194+5820382,CGCG293-044,CGCG294-003,IRAS12532+5836,IRAS12532+5837,MCG+10-19-003,NGC4814,NIBLES1757,PGC044025,SDSSJ125521.91+582038.7,SDSSJ125521.91+582039.0,SDSSJ125521.92+582038.7,SDSSJ125521.92+582038.8,SDSSJ125521.94+582038.7,UGC08051,UZC125312+58360",164.87364918614384,33.27558763278125,12.03,-21.067,1.7506400020171213,467,3.1666999999999996,25.897000000000002,50,10.906
NGC7285,337.1581245,-24.8405833,28.8438676,-57.9323003,0.107,,1.1,SBa,4420.4,14.2,63.1485700334821,12.834,0.186,-21.159,10.575,0.075,,,33.993,0.25,62.8926661999265,1.428,"ARP093:,ESO533-032,ESOLV5330320,LGG457:[G93]003,MCG-04-53-005,NGC7285,PGC068953,VV074:",160.7500994891419,49.01462850592964,12.186600258191756,-21.806399741808246,2.6521890185038046,1400,3.2558999999999996,26.793000000000003,98,7.028
NGC5656,217.606272,35.3209722,60.2821966,67.3848499,0.066,,2.0,Sab,3147.2,4.0,44.9599993024554,12.835,0.422,-20.908,11.646,0.259,14.531,,33.743,0.182,56.0531477524171,1.101,"2MASXJ14302551+3519159,AGC009332,CGCG192-034,IRAS14283+3532,LAMOSTJ143025.50+351915.7,MCG+06-32-053,NGC5656,NIBLES2154,PGC051831,PGC2062765,SDSSJ143025.50+351915.7,SDSSJ143025.51+351915.7,UGC09332,UZC142818+35320",75.70965207544023,20.574330662345737,12.187560766804166,-21.555439233195834,2.2813514770800793,955,3.2308000000000003,26.543000000000003,75,7.948
NGC0023,2.4721664999999997,25.9235991,111.3672514,-36.0133353,0.165,0.875,1.2,Sa,4561.4,4.7,65.1628557477679,12.839,0.042,-21.125,10.805,0.052,,11.977,33.964,0.3,62.0583379895703,1.19,"2MASXJ00095341+2555254,AGC000089,CGCG477-062,CGCG478-034,IRAS00073+2538,KUG0007+256,LAMOSTJ000953.22+255524.5,LGG002:[G93]003,MCG+04-01-033,MRK0545,NGC0023,PGC000698,UGC00089,UZC000718+25390,[BTW2003]J0010+2557",92.92899713474887,27.959271389814344,11.977,-21.987,2.963726898090158,1847,3.2525000000000004,26.764,131,7.111
NGC4825,194.3010225,-13.6647008,305.0751526,49.1830653,0.216,1.05,-3.1,E-S0,4416.1,14.5,63.0871442522321,12.844,0.194,-21.19,10.54,0.081,,11.56,34.034,0.246,64.091447373999,1.434,"2MASXJ12571223-1339534,6dFJ1257122-133953,LGG316:[G93]002,MCG-02-33-070,NGC4825,PGC044261",162.98635613034494,50.643742111399725,11.56,-22.473999999999997,4.004477285150074,3909,3.2590000000000003,26.834,270,6.911
NGC2872,141.4272195,11.4321394,220.5306634,39.3625639,0.15,1.015,-4.8,E,3240.2,14.0,46.2885707310268,12.848,0.071,-20.51,,,13.368,11.858,33.358,0.337,46.9461888856646,1.243,"2MASXJ09254253+1125557,ARP307:,CGCG062-033,KPG202A,MCG+02-24-008,NGC2872,PGC026733,SDSSJ092542.53+112555.7,UGC05018,UZC092300+11390",104.99080131747945,23.896046299215445,11.858,-21.499999999999996,2.208768946734949,879,3.191,26.157999999999998,84,9.567
NGC1376,54.2746665,-5.04275,191.218643,-44.8239281,0.195,,5.8,Sc,4154.3,2.4,59.3471400669643,12.851,0.223,-20.972,11.632,0.064,,,33.823,0.272,58.1567826288087,1.269,"2MASXJ03370592-0502339,AGC430371,HIPASSJ0337-05,IRAS03346-0512,LGG103:[G93]002,MCG-01-10-011,NGC1376,PGC013352",111.46826730550188,31.42867569241518,12.202928904602718,-21.620071095397282,2.3701662124715313,1053,3.2372000000000005,26.623,80,7.642
UGC03828,111.1490835,57.9674722,159.0374949,27.0404199,0.277,1.01,3.1,SABb,3512.1,5.8,50.1728585379464,12.861,0.485,-20.777,11.443,0.294,,12.51,33.638,0.295,53.4072354186232,1.226,"2MASXJ07243578+5758029,CGCG286-017,IRAS07203+5803,LGG143:[G93]003,MCG+10-11-039,PGC020933,UGC03828,UZC072024+58050,[RC2]A0720+58",100.96044366422802,26.14121728235072,12.51,-21.128,1.8039756462957257,509,3.2177,26.438,42,8.421
NGC1620,69.155604,-0.1436111,196.1556745,-29.6694486,0.248,0.875,4.5,SABc,3510.1,3.3,50.144287109375,12.873,0.217,-20.394,10.922,0.064,13.133,12.083,33.267,0.239,45.0193953972272,1.542,"2MASXJ04363734-0008370,6dFJ0436374-000837,CGCG393-046,HIPASSJ0436-00,IRAS04340-0014,LGG117:[G93]007,MCG+00-12-052,NGC1620,PGC015638,UGC03103,UZC043400-00150",209.0023890216071,45.61685787859708,12.083,-21.184000000000005,1.856075288988336,552,3.1794000000000002,26.067000000000004,55,10.046
UGC04375,125.79697350000001,22.6646066,201.0400348,29.7208689,0.196,0.91,5.3,SABc,2053.8,3.4,29.3400006975446,12.874,0.344,-20.006,11.468,0.292,15.196,12.44,32.88,0.244,37.6703984278994,1.23,"2MASXJ08231127+2239524,CGCG119-078,HIPASSJ0823+22,IRAS08202+2249,MCG+04-20-043,PGC023522,SDSSJ082311.27+223952.7,SDSSJ082311.28+223952.8,UGC04375,UZC082012+22490,[RC2]A0820+22",101.89461914770467,18.609123704715305,12.44,-20.440000000000005,1.3934730188250342,208,3.1406,25.680000000000003,24,11.929
NGC1070,40.84275,4.9684444,167.2784048,-48.0295601,0.243,,3.0,Sb,4091.5,3.0,58.45,12.882,0.331,-20.941,,,,,33.823,0.271,58.1567826288087,1.37,"2MASXJ02432226+0458064,AGC002200,CGCG414-045,HIPASSJ0243+04,IRAS02407+0445,MCG+01-07-026,NGC1070,PGC010309,UGC02200,UZC024042+04460",140.65372891919534,39.65756836441,12.23270467158741,-21.59029532841259,2.3286836513794924,1007,3.2340999999999998,26.623,76,7.612
NGC5326,207.711276,39.5748744,81.9311073,72.4738921,0.068,0.96,0.8,Sa,2519.3,6.4,35.9900006975446,12.884,0.068,-20.152,10.366,0.078,,11.869,33.036,0.392,40.4762117853001,1.339,"2MASXJ13505071+3934296,CGCG218-061,CGCG219-006,LGG361:[G93]006,MCG+07-28-082,NGC5326,PGC049157,SDSSJ135050.70+393429.4,UGC08764,UZC134842+39490",130.9637947105801,25.699552958146096,11.869,-21.167,1.8399388339736333,539,3.1552,25.836000000000002,60,11.23
NGC4915,195.3673695,-4.5463747,307.6844477,58.2327751,0.125,0.965,-4.7,E,3135.5,32.8,44.7928571428571,12.89,0.13,-20.44,10.675,0.075,13.32,12.0,33.33,0.342,46.3447310529654,1.214,"2MASXJ13012822-0432470,6dFJ1301282-043247,MCG-01-33-069,NGC4915,PGC044891,UGCA318",98.20899128566852,22.0661250726848,12.0,-21.33,2.006393535076768,682,3.184,26.13,65,9.669
NGC0873,34.1348535,-11.3485959,178.7653143,-64.5346335,0.15,,4.8,Sc,4016.0,3.2,57.3714285714286,12.89,0.359,-20.865,11.449,0.08,,,33.755,0.281,56.3637933071068,1.17,"2MASXJ02163235-1120549,6dFJ0216324-112055,AGC420056,HIPASSJ0216-11C,HIPASSJ0216-11c,IRAS02140-1134,LGG049:[G93]007,MCG-02-06-048,NGC0873,PGC008692",88.74650329009243,24.25079178809417,12.240388740486686,-21.514611259513316,2.227578794984538,898,3.2264999999999997,26.555000000000003,70,7.901
NGC3158,153.46053,38.764939,183.2131039,55.2598729,0.057,1.025,-4.8,E,6921.1,2.0,98.8728585379464,12.894,0.114,-22.161,11.611,0.132,14.833,11.884,35.055,0.154,102.565207039515,1.365,"2MASXJ10135049+3845536,CGCG211-022,LAMOSTJ101350.50+384553.5,MCG+07-21-020,NGC3158,NIBLES1004,NRGb078.043,PGC029822,SDSSJ101350.51+384553.6,SDSSJ101350.52+384553.6,SDSSJ101350.53+384553.7,UGC05511,UZC101048+39010",139.0436789981087,69.13942609738388,11.884,-23.171,6.057407449993775,11237,3.3561000000000005,27.855,453,4.032
NGC3763,174.125709,-9.8466667,274.2183385,48.802454,0.13,,5.0,SABc,5875.5,9.3,83.9357142857143,12.895,0.625,-21.752,11.864,0.132,,13.16,34.647,0.186,84.9962708599115,1.044,"2MASXJ11363017-0950480,2MFGC09099,HIPASSJ1136-09,IC0714,IRAS11339-0934,MCG-02-30-009,NGC3763,PGC035907",66.39742703865998,27.360597740669313,13.16,-21.487,2.192224487052613,862,3.3152,27.447,43,5.054
NGC7469,345.815031,8.8739189,83.0983607,-45.466675,0.298,0.49,1.1,Sa,4915.0,15.4,70.2142857142857,12.897,0.084,-21.355,,,12.497,12.594,34.252,0.045,70.8597768409356,1.139,"2MASXJ23031567+0852252,AGC012332,ARP298:,CGCG405-026,IRAS23007+0836,KPG575A,MCG+01-58-025,NGC7469,PGC070348,UGC12332,UZC230042+08350",82.6325681336368,28.38739164542171,12.594,-21.658,2.424420007170511,1116,3.2755,27.052000000000003,68,6.132
NGC5653,217.5434835,31.2154639,49.5960463,68.1109847,0.062,0.59,3.0,Sb,3564.3,2.0,50.9185721261161,12.9,0.089,-20.644,,,12.84,12.22,33.544,0.232,51.1445949708958,1.204,"2MASXJ14301041+3112558,AGC009318,CGCG163-068,IRAS14280+3126,LGG383:[G93]002,MCG+05-34-058,NGC5653,PGC051814,SDSSJ143010.41+311255.5,UGC09318,UZC142754+31260",95.97348171688012,23.797177661534956,12.22,-21.323999999999998,1.999795547757003,676,3.2043999999999997,26.343999999999998,58,8.722
NGC6903,305.936976,-19.3254993,24.6825067,-28.6917232,0.289,0.98,-3.3,E-S0,3292.3,17.3,47.0328578404018,12.9,0.146,-20.511,9.77,0.073,,,33.411,0.329,48.1060678650417,1.35,"2MASXJ20234488-1919315,6dFJ2023449-191932,ESO596-029,ESOLV5960290,MCG-03-52-003,NGC6903,PGC064607",134.3232683141004,31.32748775299891,12.249993826610782,-21.161006173389218,1.8343163148917938,534,3.1910999999999996,26.211000000000002,50,9.394
