Name,RA,DEC,l,b,extinct,eff_B-V,t,type,v,e_v,dist_Hf,bt,e_bt,Bmagt,it,e_it,ut,vt,modbest,e_modbest,dist_Mpc,logd25,hl_names(pgc),appDiam_arcsec,appDiam_kpc,est_vt,est_Vmagt,Sn,Ngc,sigma_G,mu_g,vis_GCs,pc_vis_GCs,SDSSobjID,SDSSnChild,SDSSra,SDSSdec,SDSSdistance,petroMag_g,petroR50_g,petroR90_g,deVRad_g,expRad_g,petroMag_r,petroR50_r,petroR90_r,deVRad_r,expRad_r,Re_SDSS_g_calc,Re_SDSS_r_calc,Re_SDSS_g_calc_kpc,Re_SDSS_r_calc_kpc,Re_BmagCalc_kpc,Re_BmagCalc_arcsec
UGC09441,219.7051125,41.0071342,72.0328069,63.9516338,0.054,,1.0,Sa,5687.5,2.9,81.25,14.583,0.277,-20.11,13.15,0.054,16.326,,34.693,0.182,86.8160772838287,1.019,"2MASXJ14384919+4100252,CGCG220-043,MCG+07-30-045,MRK0476,PGC052340,SDSSJ143849.22+410025.7,SDSSJ143849.23+410025.7,UGC09441,UZC143654+41140",62.68321315324799,26.38310269561528,13.866529821295904,-20.82647017870409,1.5737984042594917,336,3.151,27.493,13,4.052,1237661360767041614,0,219.705111393564,41.0071439428389,0.000586713017246283,14.3749,6.226866,19.3067,12.6824,6.377533,13.54618,5.733326,18.65247,10.26907,5.97892,7.0463458461044635,6.947738145152287,2.9657775460887232,2.92427397647369,3.921794880005022,9.317732915754714
PGC033342,165.7344105,50.659291,156.7755911,58.7366757,0.059,,-4.3,E,6139.2,2.7,87.7028599330357,14.583,0.325,-20.242,13.323,0.097,16.389,,34.825,0.171,92.2571751297156,1.058,"2MASXJ11025626+5039335,CGCG267-036:,KPG262A,MCG+09-18-075,NIBLES1154,NPM1G+50.0187,PGC033342,SDSSJ110256.27+503933.2,SDSSJ110256.27+503933.3,SDSSJ110256.28+503933.3,UGC06114:,UZC110000+50570",68.57270008738631,30.67085351891724,13.866529821295904,-20.958470178704097,1.664353032990789,402,3.1642,27.625000000000004,15,3.777,1237657628987031662,0,165.734482818457,50.6592469408316,0.00381505890323138,14.43238,8.180312,26.26226,9.431912,6.946225,13.72506,7.199353,24.40737,8.275496,6.83386,9.694573041721085,9.571176555295104,4.336140028205861,4.280947866382026,3.351677533697307,7.493550127846908
UGC04072,118.4210865,52.8773582,165.3729441,30.5091334,0.198,,3.1,Sb,6849.0,1.8,97.8428571428571,14.583,0.281,-20.459,13.948,0.093,15.88,,35.042,0.155,101.952989159259,1.068,"2MASXJ07534109+5252386,CGCG262-043,IRAS07498+5300,MCG+09-13-080,PGC022110,SDSSJ075341.03+525238.2,SDSSJ075341.03+525238.3,UGC04072,UZC074948+53010",70.16996346119227,34.68372008854889,13.866529821295904,-21.175470178704096,1.8479436654338317,545,3.1859,27.842,18,3.341,1237663917876641823,0,118.420964124536,52.8773035532027,0.00551251138174094,14.64113,10.17443,23.34217,29.67248,13.8733,14.09667,9.172954,21.14841,22.5951,11.39724,10.26756289658367,9.260527957882985,5.075067164508788,4.5773083484791846,4.434447441496887,8.971500581425456
NGC5947,232.65246,42.7171558,69.3045894,54.2673478,0.141,,3.7,SBbc,5934.6,1.9,84.7800013950893,14.584,0.362,-20.198,13.107,0.063,15.51,,34.782,0.174,90.4482771909796,1.067,"2MASXJ15303656+4243018,CGCG222-019,IRAS15288+4253,MCG+07-32-019,NGC5947,PGC055274,SDSSJ153036.59+424301.7,UGC09877,UZC152854+42530",70.00857702365775,30.69912578664263,13.867490329908312,-20.91450967009168,1.632469165920611,379,3.1598,27.582,14,3.827,1237662303514656781,0,232.652476257653,42.7171474427559,0.000874681952921684,13.94851,14.05969,30.50336,19.8027,14.85111,13.36507,12.37337,29.28891,14.6764,12.32865,14.139599310013594,12.521398607741197,6.200287968203493,5.49069852903654,4.04518318529215,9.224937562409403
NGC0282,13.175607,30.6390686,123.2534643,-32.2318496,0.284,,-4.9,E,6673.0,29.0,95.3285714285714,14.585,0.41,-20.378,,,,,34.963,0.161,98.3105781755443,1.097,"2MASXJ00524213+3038208,CGCG501-030,LAMOSTJ005242.16+303820.4,MCG+05-03-015,NGC0282,PGC003090,UZC005000+30220",75.01554181306321,35.754108975317976,13.868450838520724,-21.09454916147928,1.7742906520070392,486,3.1778000000000004,27.763,16,3.49,1237680333792608351,0,13.175620462268,30.6391399664738,0.00433801918399034,13.70808,11.53497,38.6685,14.52795,10.88737,12.8987,10.84405,36.87658,13.48223,10.84584,14.889255468253696,14.542672474383972,7.0965569228293965,6.931367605625103,3.5540118779290433,7.4566569905840705
IC2382,127.192116,22.053462,202.2017925,30.7360965,0.193,,-2.0,S0,6101.9,2.7,87.1699986049107,14.585,0.435,-20.153,12.78,0.165,15.976,,34.738,0.178,88.6338863807312,0.95,"2MASXJ08284612+2203124,ARK164,CGCG119-114,IC2382,MCG+04-20-064,PGC023787,SDSSJ082846.11+220312.4,UZC082548+22140",53.47505628802472,22.978702461571228,13.868450838520724,-20.86954916147928,1.601651302962409,356,3.1552999999999995,27.538,13,3.898,1237674371829203010,0,127.192128019387,22.0534582867516,0.00070455246432342,14.17168,3.695329,11.83136,6.747275,3.974533,13.36683,3.49515,11.4392,6.056138,3.97495,4.3609968159671135,4.2826671161179615,1.8739587244232405,1.8402997628123685,3.2255449562029574,7.506350647124973
UGC01962,37.227972,0.3703238,167.3472088,-53.8752565,0.122,,6.0,Sc,6059.8,4.1,86.5685686383929,14.585,0.302,-20.108,13.343,0.427,16.204,,34.693,0.182,86.8160772838287,1.09,"2MASXJ02285470+0022133,AGC001962,CGCG388-024,MCG+00-07-024,PGC009445,SDSSJ022854.70+002213.1,SDSSJ022854.71+002213.0,SDSSJ022854.71+002213.1,SRGB145.004,UGC01962,UZC022624+00090,[EKS2015]RF0329",73.8161262487429,31.068899334369483,13.868450838520724,-20.824549161479275,1.5725941739613063,336,3.1508000000000003,27.493,13,3.966,1237666408458682474,0,37.2279709473256,0.370301042159351,0.00136693035577176,14.99838,11.62686,20.79275,29.66762,18.29205,14.34518,11.45726,21.39789,29.67092,15.55226,11.639661991241484,11.475485897002372,4.899085133150385,4.829984100567931,3.9190347824668286,9.31117524191679
NGC5852,226.735122,12.8468308,15.4440156,55.2655687,0.163,,-1.0,S0-a,6677.7,2.9,95.3957170758929,14.586,0.42,-20.416,12.645,0.087,15.814,,35.002,0.158,100.092095191412,1.042,"2MASXJ15065641+1250485,CGCG077-010,MCG+02-38-045,NGC5852,NPM1G+13.0396,PGC053974,SDSSJ150656.41+125048.5,SDSSJ150656.41+125048.6,SDSSJ150656.42+125048.6,UZC150436+13030",66.0923585724849,32.071959109214326,13.869411347133132,-21.132588652866872,1.808131055006129,513,3.1816000000000004,27.802000000000003,17,3.411,1237668349214785653,0,226.73507012527,12.8468400449727,0.0030848527915304,13.9866,9.581243,27.53443,15.45642,9.05769,13.06559,9.60246,28.66432,14.85533,9.088055,10.204992257119388,10.486839121208035,4.9520716380734315,5.088840567119861,3.612698855427722,7.44487692049767
NGC0809,31.0791225,-8.7352943,169.4637669,-64.7980718,0.104,,-1.7,S0,5340.0,1.5,76.2857142857143,14.586,0.327,-20.136,12.645,0.322,15.856,,34.722,0.038,87.9832548902054,1.047,"2MASXJ02041900-0844072,6dFJ0204190-084407,MCG-02-06-023,NGC0809,PGC007889,SDSSJ020418.97-084407.0,SDSSJ020418.97-084407.1",66.8576720155038,28.518437923573188,13.869411347133132,-20.85258865286687,1.5904910569181538,348,3.1536,27.522,14,4.03,1237670956791103579,0,31.0790585536731,-8.73529744669027,0.00379697186363739,13.96891,7.620575,26.46119,8.175894,6.951352,13.21128,7.091368,25.87289,7.374497,6.948755,10.941203430121343,13.169565199401312,4.6670190783601475,5.617536720878988,3.201997720775346,7.506656359780245
NGC5295,204.6643755,79.4587778,120.2308597,37.4207225,0.154,,-3.5,E-S0,6935.0,28.0,99.0714285714286,14.587,0.472,-20.519,,,,,35.106,0.151,105.002538513261,0.8,"2MASXJ13383945+7927316,2MIG1882,CGCG353-023,MCG+13-10-009,NGC5295,NPM1G+79.0112,PGC048215,UZC133836+79430",37.8574406688116,19.27194323729369,13.870371855745542,-21.23562814425446,1.9068119354130888,595,3.1918999999999995,27.906,19,3.215,,,,,,,,,,,,,,,,,,,,3.776690777010728,7.418859907103449
IC3122,184.5893055,25.2167413,225.5229382,82.3373607,0.126,,3.1,Sb,6944.8,3.7,99.21142578125,14.588,0.28,-20.48,12.986,0.214,15.649,,35.068,0.153,103.181101229175,1.103,"2MASXJ12182145+2513001,2MIG1702,AGC007341,CGCG128-073,IC3122,MCG+04-29-062,PGC039519,SDSSJ121821.42+251300.3,UGC07341,UZC121548+25300,[RGD2016]J121821.42+251300.4",76.05911195147073,38.04747741820403,13.87133236435795,-21.196667635642047,1.8682823577837555,562,3.188,27.868,18,3.274,1237667447803412579,0,184.589260350476,25.2167633585584,0.00278534986233975,14.33764,12.32163,27.97365,29.67714,14.38957,13.72563,11.60462,27.17151,29.6423,13.59283,12.424759717918013,11.731078395172188,6.215307445289673,5.868303335125443,4.467349831767546,8.930491166234866
PGC000323,1.1853735,26.832473,110.2165009,-34.8836194,0.199,,4.8,Sc,7555.1,2.5,107.930001395089,14.588,0.41,-20.652,,,,,35.24,0.142,111.686411107433,0.755,"2MASXJ00044453+2649569,AGC100025,ALFALFA2-008,CGCG477-049,CGCG478-021,IRAS00021+2633,KUG0002+265,PGC000323,UZC000212+26330",34.131175850630484,18.48102459279861,13.87133236435795,-21.36866763564205,2.049794945814256,723,3.2052000000000005,28.040000000000003,21,3.002,1237663234453209367,0,1.18566979680548,26.8324739055657,0.0158637670981565,14.80521,7.421627,16.09919,15.34801,7.836261,14.19666,7.328472,16.23997,13.64505,7.618151,7.463752955613809,7.378365412174981,4.041401987758476,3.9951671525709127,4.746189613372865,8.765370745601842
IC1221,248.6734095,46.3921352,72.275144,42.4599961,0.08,,6.3,Sc,5504.2,27.3,78.6314313616071,14.589,0.286,-20.043,13.126,0.288,15.49,,34.632,0.187,84.4111843729735,1.0,"2MASXJ16344160+4623319,CGCG251-030,IC1221,KPG500A,MCG+08-30-030,PGC058528,SDSSJ163441.61+462331.5,SDSSJ163441.62+462331.5,SDSSJ163441.62+462331.6,UGC10458,UZC163312+46300",60.0,24.55419514885419,13.87229287297036,-20.759707127029635,1.5338172871055349,308,3.1443000000000003,27.432,12,4.19,1237654953203400808,0,248.673410039265,46.3921033403858,0.00191170711600392,14.21632,14.10609,27.51725,29.67371,14.38393,13.68043,13.74082,27.06523,29.62566,13.42095,14.138559486573497,13.775155758131595,5.786015812616823,5.637297711517094,3.830381295556497,9.359821258246958
IC0513,128.2711605,-12.3555068,236.3187861,15.9916172,0.206,,-1.9,S0,5932.7,8.9,84.7528599330357,14.589,0.327,-20.027,11.955,0.09,,,34.616,0.188,83.7915503148468,1.172,"2MASXJ08330507-1221200,6dFJ0833051-122120,IC0513,MCG-02-22-019,NPM1G-12.0232,PGC023983",89.15613853722041,36.21812264862656,13.87229287297036,-20.74370712702964,1.5248027651871323,302,3.1427000000000005,27.416,12,4.195,,,,,,,,,,,,,,,,,,,,3.0550495951967918,7.520445705867453
PGC005429,21.850938,-6.1430556,146.7175809,-67.3388263,0.188,,-1.5,S0-a,6264.0,30.0,89.4857142857143,14.59,0.5,-20.177,12.86,0.074,,,34.767,0.177,89.8255030787708,0.949,"2MASXJ01272422-0608349,6dFJ0127242-060835,MCG-01-04-051,PGC005429",53.3520670714769,23.23407395819812,13.87325338158277,-20.893746618417232,1.6180137314617014,368,3.1577,27.567000000000004,14,3.903,1237680243607404572,0,21.8509741802889,-6.14309004596312,0.00298830573875605,14.52412,6.804627,17.55801,11.4954,7.531517,13.77516,6.291721,17.04144,9.993413,6.310669,6.97584115572631,6.53355682802872,3.0378805963721898,2.8452719994735793,3.259083208397927,7.483785505667523
UGC09088,212.9726925,38.1938445,71.2773433,69.8429705,0.051,,0.0,S0-a,6130.2,2.1,87.5742885044643,14.59,0.314,-20.249,12.88,0.088,15.706,,34.839,0.17,92.8538980579547,1.109,"2MASXJ14115344+3811376,2MIG1947,CGCG191-062,IRAS14097+3825,KIG0616,MCG+06-31-078,NIBLES2063,NPM1G+38.0311,PGC050693,SDSSJ141153.44+381137.8,SDSSJ141153.45+381137.8,UGC09088,UZC140954+38250",77.11719959661693,34.715693839765414,13.87325338158277,-20.965746618417228,1.6697992861330704,406,3.1649000000000003,27.639,15,3.79,1237662305652047876,0,212.97270553904,38.1938451970075,0.000616281719207528,14.1282,7.919277,22.6649,14.2486,10.77543,13.30679,7.420291,22.86181,11.35226,7.300256,8.41607502429294,8.339541081073923,3.78864747947444,3.7541943489790484,4.1184614261361405,9.148721419662529
ESO534-013,339.82090500000004,-26.5101301,26.4777594,-60.5942756,0.075,,-2.9,E-S0,8190.4,14.6,117.005712890625,14.59,0.401,-20.766,12.525,0.084,,,35.356,0.134,117.814785960431,1.083,"2DFGRSS120Z269,2MASXJ22391701-2630365,6dFJ2239170-263036,ESO534-013,ESOLV5340130,MCG-05-53-023,PGC069420",72.63588801302893,41.48828739389057,13.87325338158277,-21.48274661841723,2.186850381159161,856,3.2166,28.156,23,2.767,,,,,,,,,,,,,,,,,,,,4.200927536654225,7.354801108232763
IC1563,9.750855,-9.0145659,113.1370155,-71.64947,0.152,,-1.9,S0,6109.9,2.1,87.2842843191964,14.592,0.402,-20.116,13.133,0.414,16.522,,34.708,0.18,87.4178330114026,0.945,"ARP127:,IC1563,MCG-02-02-076,PGC002332,SDSSJ003900.23-090052.4,SDSSJ003900.24-090052.5,[CZ2003]0085A-1294:030",52.86293238048084,22.40400938273552,13.875174398807587,-20.83282560119241,1.57780535007646,339,3.1516,27.508,13,4.005,1237652901826068498,0,9.75099920201757,-9.01458250748109,0.00860315554022814,14.63708,4.062232,12.55856,6.872858,4.721878,13.78804,4.0713,12.22017,6.555583,4.791451,4.582160422041112,4.465846967691327,1.9419801449855674,1.8926849658260936,3.1745150762387437,7.4903635750725455
UGC11317,279.99433350000004,39.9817476,68.8521496,19.0915514,0.256,,-3.0,E-S0,6567.0,36.0,93.8142857142857,14.592,0.286,-20.371,,,,,34.963,0.039,98.3105781755443,0.977,"2MASXJ18395865+3958541,CGCG228-021,MCG+07-38-015,NGC6685,NPM1G+39.0492,PGC062220,UGC11317,UZC183818+39570",56.90510779805382,27.12226528382588,13.875174398807587,-21.087825601192414,1.768452406706274,481,3.1771000000000003,27.763,16,3.512,1237668678850838872,0,279.994280330564,39.9818210181713,0.0050378774562628,14.15305,8.469234,25.82261,10.39537,8.723583,13.27063,8.8058,27.15416,10.4481,8.971569,9.41968010035127,9.905768801492135,4.489633223737437,4.721314125750662,3.5433055653297707,7.434194122302024
NGC4003,179.4960045,23.1248961,228.3102184,77.2645602,0.113,,-1.6,S0,6550.1,2.4,93.5728585379464,14.592,0.362,-20.344,12.777,0.06,15.716,,34.936,0.162,97.0957374962736,1.018,"2MASXJ11575902+2307300,CGCG127-115,KPG312B,MCG+04-28-105,NGC4003,PGC037646,SDSSJ115759.03+230729.6,SDSSJ115759.04+230729.6,UGC06948,UZC115524+23240,[RGD2016]J115759.03+230729.6",62.539045763598246,29.43919118963361,13.875174398807587,-21.060825601192413,1.745437438857607,463,3.1744000000000003,27.736,16,3.498,1237667736117248032,0,179.495980512162,23.1249022149854,0.00137353606482167,14.02941,10.66504,30.13687,17.66291,11.32464,13.19745,10.14048,29.18535,15.34854,9.304894,11.261824810872417,10.80964393245425,5.301312319421566,5.08845586839146,3.502311041265908,7.440122558978837
ESO466-033,330.237492,-28.3620109,20.8518696,-52.4560943,0.136,,-2.3,S0,7068.2,42.8,100.974288504464,14.592,0.246,-20.45,12.68,0.074,,,35.042,0.156,101.952989159259,1.114,"2MASXJ22005700-2821433,6dFJ2200570-282143,ESO466-033,ESOLV4660330,MCG-05-52-004,PGC067836",78.01017468199743,38.55899204259368,13.875174398807587,-21.16682560119241,1.8397747475094093,538,3.185,27.842,17,3.324,,,,,,,,,,,,,,,,,,,,3.6660292282121025,7.416884242363544
UGC05563,154.7025495,38.4697171,183.4976151,56.2614947,0.075,,4.7,SBc,6691.6,6.6,95.594287109375,14.593,0.286,-20.396,13.802,0.058,15.859,,34.989,0.159,99.4946394642973,1.068,"2MASXJ10184861+3828113,CGCG211-039,KUG1015+387,MCG+07-21-038,NRGb078.085,PGC030120,SDSSJ101848.59+382810.7,SDSSJ101848.59+382810.8,SDSSJ101848.60+382810.8,UGC05563,UZC101554+38440",70.16996346119227,33.84740608340843,13.87613490742,-21.11286509258,1.7904125113885812,498,3.1796,27.789,17,3.439,1237661383312736370,0,154.702490246875,38.4696663663869,0.00412478478254061,14.48091,7.883131,19.52416,21.91875,11.1125,14.03845,7.199774,18.99524,17.092,9.453079,8.022285617248723,7.419611461578435,3.869655128925312,3.578947312122339,4.337187117227009,8.99153869546762
UGC06155,166.50975,4.429397,250.3579898,56.1350942,0.295,,4.9,Sc,6412.5,1.6,91.6071428571429,14.593,0.398,-20.26,14.589,1.606,16.385,,34.853,0.169,93.4544806128579,1.014,"2MASXJ11060234+0425457,AGC006155,CGCG038-123,MCG+01-28-037,PGC033569,SDSSJ110602.35+042545.7,SDSSJ110602.35+042545.8,UGC06155,UZC110330+04420,[EKS2015]RS0382",61.96568434568385,28.075392559795333,13.87613490742,-20.97686509258,1.67821441015667,412,3.1660000000000004,27.653,15,3.677,1237654601033711677,0,166.509796760574,4.42937570904828,0.00307514731487897,14.95877,16.11168,33.51425,29.66658,17.3242,14.28381,14.82286,30.57866,29.6656,14.8273,16.17567758207549,14.877728969629102,7.328870855423432,6.740796710811614,4.134439750017048,9.125193457229866
NGC4422,186.8004,-5.8309212,291.9574784,56.5235233,0.128,,-2.9,E-S0,7608.8,26.4,108.697140066964,14.593,0.522,-20.635,,,,,35.228,0.143,111.070858372351,1.17,"2MASXJ12271208-0549511,2MIG1727,6dFJ1227121-054951,MCG-01-32-010,NGC4422,NPM1G-05.0447,PGC040813",88.74650329009243,47.78876832218379,13.87613490742,-21.35186509258,2.0307477278714714,705,3.2035,28.028,20,2.964,,,,,,,,,,,,,,,,,,,,3.970310294358656,7.373095561398371
PGC039117,183.6676665,-2.4484022,284.8131522,59.1238172,0.153,,4.2,Sbc,7561.7,4.0,108.024288504464,14.594,0.272,-20.622,13.494,0.261,15.851,,35.216,0.143,110.458698218031,0.89,"2MASXJ12144022-0226543,6dFJ1214402-022654,CGCG013-109,IRAS12120-0210,MCG+00-31-041,PGC039117,PGC1091708,SDSSJ121440.25-022654.1,SDSSJ121440.26-022654.2,UZC121206-02100",46.5748269977215,24.941675804903024,13.877095416032407,-21.338904583967597,2.0162530195779027,692,3.2022000000000004,28.016,20,2.99,1237650761855271025,0,183.667730775502,-2.44838491209686,0.00399019046736931,14.44272,8.936358,19.40648,21.79283,10.53683,13.94155,8.513099,19.31837,19.30939,9.550651,8.987562853570502,8.58407487660482,4.813005080639613,4.596929853711845,4.696331297274928,8.769692117141814
UGC09067,212.6894205,15.2094136,4.0681297,68.0509495,0.073,,2.0,Sab,7840.5,1.4,112.007142857143,14.594,0.291,-20.739,13.332,0.064,15.516,,35.333,0.135,116.57355387398,0.91,"2MASXJ14104546+1512339,AGC009067,CGCG103-107,IRAS14084+1526,KUG1408+154,MCG+03-36-076,PGC050621,PGC1478357,SDSSJ141045.45+151233.8,SDSSJ141045.46+151233.8,UGC09067,UZC140818+15270",48.76983096984596,27.56295308456712,13.877095416032407,-21.45590458396759,2.153377126641999,823,3.2139,28.133,23,2.809,1237668349208756322,0,212.689407041953,15.2093997190028,0.00114052938149489,14.21224,10.96184,25.81718,29.66733,14.17582,13.6535,9.816452,23.99706,23.97663,12.3146,11.087435990614377,9.971307145892748,6.266219750205755,5.6354239001562565,4.893792196333526,8.659065575610315
UGC05910,162.116235,38.3971705,181.418757,61.9696249,0.092,,3.0,Sb,7646.4,2.7,109.234284319196,14.594,0.277,-20.682,13.286,0.066,16.036,,35.276,0.139,113.553413851838,1.125,"2MASXJ10482788+3823501,CGCG212-059,MCG+07-22-068,PGC032307,SDSSJ104827.89+382349.8,SDSSJ104827.90+382349.8,UGC05910,UZC104536+38400",80.01128592979944,44.0479706397317,13.877095416032407,-21.3989045839676,2.0848025545374185,756,3.2082,28.076000000000004,21,2.906,1237664669511581715,0,162.116243134195,38.3971720006287,0.000392952190072799,14.21457,16.91914,41.61365,23.20145,18.06156,13.58179,14.59476,35.77485,16.9673,14.49627,17.200455183233263,14.830427432921162,9.469228448169485,8.164476105447596,4.796577247256695,8.712780816931714
IC0891,202.4995905,0.3050906,323.5620568,61.6226062,0.112,,-4.2,E,6469.3,9.7,92.4185686383929,14.595,0.417,-20.3,12.811,0.226,15.972,,34.895,0.166,95.279636488069,0.894,"2DFGRSN333Z116,2MASXJ13295990+0018183,AGC231371,CGCG016-080,IC0891,MCG+00-34-040,NPM1G+00.0420,PGC047418,PGC1162419,SDSSJ132959.92+001818.3,SDSSJ132959.92+001818.4,SDSSJ132959.93+001818.3,UZC132730+00330,[EKS2015]RS1066,[FN2007]1496",47.00577856597271,21.71329840062321,13.878055924644816,-21.016944075355184,1.709489324473907,436,3.17,27.695000000000004,15,3.583,1237651504879894545,0,202.499693507612,0.305091162131552,0.0061804611232206,14.16951,8.284586,24.84159,11.34913,8.335724,13.39517,7.71455,23.77708,10.01339,7.210912,9.079996526271733,8.67357521387847,4.194307169592999,4.006569672170587,3.436518920649024,7.439507551610272
IC3062,183.772383,13.5947309,269.0324248,74.0238081,0.133,,5.4,Sc,7857.4,7.9,112.248570033482,14.596,0.166,-20.726,13.746,0.098,15.76,,35.322,0.136,115.984437137635,0.908,"2MASXJ12150536+1335413,AGC220243,ALFALFA1-199,CGCG069-103,IC3062,MCG+02-31-065,PGC039156,SDSSJ121505.36+133541.0,SDSSJ121505.37+133541.0,SDSSJ121505.37+133541.1,UZC121236+13520,VCC0134",48.54575395070295,27.29766052114708,13.879016433257227,-21.44298356674277,2.137534637183194,807,3.2126,28.122000000000003,22,2.806,1237661951327797320,0,183.772369700022,13.5947386926724,0.000905666260258757,14.54609,11.31145,21.10596,29.67613,12.74897,14.01382,10.59107,20.24829,23.81965,11.21482,11.329302729463217,10.611616622900526,6.370556324333568,5.966995763350489,4.871448348099052,8.663311374510323
